Bragg_angle,Intensity
\circ,a.u.
5,361
5.05,406
5.1,394
5.15,404
5.2,369
5.25,364
5.3,343
5.35,355
5.4,339
5.45,343
5.5,356
5.55,333
5.6,329
5.65,314
5.7,313
5.75,342
5.8,321
5.85,325
5.9,300
5.95,339
6,354
6.05,350
6.1,353
6.15,347
6.2,344
6.25,328
6.3,335
6.35,337
6.4,329
6.45,355
6.5,314
6.55,328
6.6,330
6.65,331
6.7,314
6.75,291
6.8,321
6.85,278
6.9,277
6.95,251
7,276
7.05,278
7.1,259
7.15,272
7.2,293
7.25,226
7.3,256
7.35,278
7.4,284
7.45,280
7.5,248
7.55,253
7.6,248
7.65,268
7.7,283
7.75,261
7.8,246
7.85,273
7.9,226
7.95,221
8,277
8.05,267
8.1,260
8.15,305
8.2,265
8.25,262
8.3,241
8.35,244
8.4,258
8.45,267
8.5,264
8.55,228
8.6,262
8.65,289
8.7,268
8.75,264
8.8,253
8.85,253
8.9,260
8.95,303
9,306
9.05,306
9.1,339
9.15,353
9.2,369
9.25,407
9.3,380
9.35,411
9.4,419
9.45,398
9.5,447
9.55,426
9.6,388
9.65,450
9.7,402
9.75,438
9.8,450
9.85,463
9.9,452
9.95,403
10,373
10.05,463
10.1,455
10.15,394
10.2,384
10.25,424
10.3,386
10.35,356
10.4,353
10.45,328
10.5,314
10.55,267
10.6,271
10.65,250
10.7,241
10.75,261
10.8,214
10.85,258
10.9,247
10.95,217
11,231
11.05,218
11.1,206
11.15,224
11.2,206
11.25,189
11.3,216
11.35,180
11.4,200
11.45,229
11.5,216
11.55,234
11.6,226
11.65,197
11.7,179
11.75,204
11.8,219
11.85,191
11.9,209
11.95,226
12,192
12.05,197
12.1,209
12.15,190
12.2,216
12.25,212
12.3,194
12.35,217
12.4,214
12.45,223
12.5,205
12.55,200
12.6,222
12.65,208
12.7,214
12.75,253
12.8,197
12.85,185
12.9,222
12.95,199
13,233
13.05,207
13.1,194
13.15,206
13.2,205
13.25,227
13.3,190
13.35,191
13.4,211
13.45,204
13.5,200
13.55,195
13.6,200
13.65,190
13.7,178
13.75,199
13.8,183
13.85,214
13.9,198
13.95,206
14,200
14.05,234
14.1,180
14.15,197
14.2,205
14.25,205
14.3,210
14.35,198
14.4,209
14.45,213
14.5,197
14.55,214
14.6,199
14.65,219
14.7,200
14.75,214
14.8,225
14.85,231
14.9,196
14.95,202
15,208
15.05,228
15.1,191
15.15,194
15.2,204
15.25,195
15.3,201
15.35,207
15.4,192
15.45,221
15.5,215
15.55,198
15.6,219
15.65,214
15.7,206
15.75,186
15.8,207
15.85,197
15.9,187
15.95,208
16,204
16.05,211
16.1,214
16.15,206
16.2,214
16.25,203
16.3,208
16.35,204
16.4,196
16.45,204
16.5,203
16.55,215
16.6,208
16.65,201
16.7,211
16.75,181
16.8,171
16.85,198
16.9,184
16.95,187
17,169
17.05,185
17.1,174
17.15,195
17.2,195
17.25,183
17.3,198
17.35,194
17.4,183
17.45,189
17.5,170
17.55,169
17.6,151
17.65,196
17.7,211
17.75,207
17.8,168
17.85,184
17.9,191
17.95,189
18,210
18.05,195
18.1,195
18.15,196
18.2,195
18.25,180
18.3,181
18.35,176
18.4,199
18.45,196
18.5,166
18.55,184
18.6,174
18.65,175
18.7,183
18.75,165
18.8,175
18.85,183
18.9,158
18.95,163
19,193
19.05,175
19.1,171
19.15,180
19.2,189
19.25,194
19.3,217
19.35,189
19.4,204
19.45,205
19.5,176
19.55,184
19.6,182
19.65,180
19.7,188
19.75,191
19.8,203
19.85,202
19.9,192
19.95,166
20,187
20.05,174
20.1,225
20.15,203
20.2,216
20.25,193
20.3,216
20.35,230
20.4,191
20.45,203
20.5,189
20.55,207
20.6,197
20.65,189
20.7,179
20.75,174
20.8,173
20.85,166
20.9,183
20.95,204
21,204
21.05,217
21.1,198
21.15,195
21.2,177
21.25,202
21.3,227
21.35,198
21.4,204
21.45,190
21.5,207
21.55,211
21.6,206
21.65,200
21.7,207
21.75,201
21.8,197
21.85,243
21.9,228
21.95,235
22,234
22.05,269
22.1,291
22.15,288
22.2,333
22.25,386
22.3,438
22.35,473
22.4,577
22.45,671
22.5,851
22.55,990
22.6,1132
22.65,1232
22.7,1212
22.75,1049
22.8,792
22.85,690
22.9,523
22.95,433
23,385
23.05,307
23.1,284
23.15,247
23.2,237
23.25,226
23.3,247
23.35,223
23.4,199
23.45,202
23.5,214
23.55,205
23.6,181
23.65,184
23.7,200
23.75,177
23.8,194
23.85,186
23.9,154
23.95,176
24,182
24.05,170
24.1,181
24.15,205
24.2,179
24.25,198
24.3,199
24.35,158
24.4,158
24.45,156
24.5,196
24.55,189
24.6,195
24.65,193
24.7,158
24.75,183
24.8,211
24.85,158
24.9,204
24.95,201
25,218
25.05,215
25.1,183
25.15,173
25.2,188
25.25,169
25.3,163
25.35,181
25.4,171
25.45,150
25.5,188
25.55,189
25.6,202
25.65,168
25.7,164
25.75,194
25.8,170
25.85,190
25.9,206
25.95,178
26,210
26.05,182
26.1,197
26.15,221
26.2,149
26.25,170
26.3,170
26.35,191
26.4,166
26.45,182
26.5,167
26.55,186
26.6,169
26.65,177
26.7,190
26.75,167
26.8,205
26.85,203
26.9,193
26.95,201
27,218
27.05,207
27.1,224
27.15,285
27.2,226
27.25,216
27.3,179
27.35,201
27.4,208
27.45,212
27.5,209
27.55,201
27.6,186
27.65,248
27.7,198
27.75,227
27.8,248
27.85,262
27.9,259
27.95,278
28,332
28.05,341
28.1,350
28.15,395
28.2,447
28.25,586
28.3,692
28.35,860
28.4,953
28.45,1282
28.5,1576
28.55,1941
28.6,2409
28.65,2941
28.7,3125
28.75,2835
28.8,2413
28.85,1939
28.9,1427
28.95,1056
29,806
29.05,616
29.1,521
29.15,441
29.2,344
29.25,294
29.3,271
29.35,274
29.4,246
29.45,237
29.5,208
29.55,205
29.6,218
29.65,180
29.7,155
29.75,209
29.8,199
29.85,169
29.9,178
29.95,183
30,174
30.05,194
30.1,173
30.15,170
30.2,193
30.25,214
30.3,200
30.35,175
30.4,173
30.45,178
30.5,195
30.55,182
30.6,174
30.65,160
30.7,148
30.75,152
30.8,155
30.85,154
30.9,152
30.95,138
31,156
31.05,152
31.1,142
31.15,154
31.2,156
31.25,151
31.3,132
31.35,139
31.4,175
31.45,140
31.5,148
31.55,135
31.6,161
31.65,152
31.7,159
31.75,169
31.8,203
31.85,193
31.9,162
31.95,175
32,130
32.05,180
32.1,152
32.15,145
32.2,154
32.25,155
32.3,140
32.35,135
32.4,168
32.45,154
32.5,150
32.55,147
32.6,138
32.65,171
32.7,187
32.75,180
32.8,207
32.85,187
32.9,183
32.95,170
33,151
33.05,164
33.1,157
33.15,141
33.2,147
33.25,147
33.3,143
33.35,143
33.4,163
33.45,153
33.5,149
33.55,160
33.6,144
33.65,149
33.7,141
33.75,160
33.8,144
33.85,129
33.9,160
33.95,151
34,133
34.05,156
34.1,171
34.15,159
34.2,145
34.25,161
34.3,173
34.35,151
34.4,159
34.45,182
34.5,190
34.55,168
34.6,175
34.65,186
34.7,177
34.75,183
34.8,173
34.85,220
34.9,210
34.95,216
35,222
35.05,286
35.1,301
35.15,375
35.2,430
35.25,492
35.3,568
35.35,655
35.4,711
35.45,737
35.5,788
35.55,758
35.6,609
35.65,518
35.7,438
35.75,369
35.8,309
35.85,310
35.9,268
35.95,224
36,214
36.05,210
36.1,203
36.15,194
36.2,198
36.25,181
36.3,180
36.35,173
36.4,177
36.45,173
36.5,161
36.55,168
36.6,167
36.65,156
36.7,187
36.75,146
36.8,186
36.85,155
36.9,153
36.95,167
37,189
37.05,154
37.1,176
37.15,164
37.2,200
37.25,160
37.3,167
37.35,176
37.4,157
37.45,172
37.5,167
37.55,174
37.6,163
37.65,162
37.7,154
37.75,181
37.8,173
37.85,150
37.9,156
37.95,160
38,152
38.05,185
38.1,194
38.15,183
38.2,155
38.25,173
38.3,171
38.35,192
38.4,175
38.45,154
38.5,153
38.55,158
38.6,147
38.65,161
38.7,178
38.75,163
38.8,173
38.85,191
38.9,172
38.95,159
39,162
39.05,177
39.1,164
39.15,160
39.2,172
39.25,161
39.3,161
39.35,193
39.4,166
39.45,156
39.5,168
39.55,161
39.6,177
39.65,163
39.7,181
39.75,167
39.8,147
39.85,151
39.9,164
39.95,146
40,194
40.05,174
40.1,153
40.15,141
40.2,160
40.25,192
40.3,168
40.35,192
40.4,170
40.45,148
40.5,165
40.55,173
40.6,157
40.65,172
40.7,183
40.75,182
40.8,165
40.85,170
40.9,174
40.95,188
41,161
41.05,168
41.1,162
41.15,173
41.2,170
41.25,204
41.3,168
41.35,198
41.4,195
41.45,177
41.5,231
41.55,193
41.6,184
41.65,187
41.7,207
41.75,206
41.8,190
41.85,216
41.9,232
41.95,266
42,237
42.05,268
42.1,288
42.15,371
42.2,393
42.25,444
42.3,496
42.35,566
42.4,656
42.45,660
42.5,729
42.55,681
42.6,571
42.65,535
42.7,481
42.75,401
42.8,341
42.85,309
42.9,285
42.95,247
43,245
43.05,224
43.1,201
43.15,223
43.2,187
43.25,189
43.3,179
43.35,186
43.4,189
43.45,191
43.5,163
43.55,208
43.6,208
43.65,185
43.7,188
43.75,188
43.8,214
43.85,222
43.9,202
43.95,205
44,181
44.05,205
44.1,211
44.15,195
44.2,195
44.25,186
44.3,179
44.35,208
44.4,171
44.45,164
44.5,185
44.55,184
44.6,170
44.65,183
44.7,195
44.75,174
44.8,192
44.85,201
44.9,200
44.95,176
45,210
45.05,182
45.1,189
45.15,215
45.2,207
45.25,231
45.3,224
45.35,246
45.4,309
45.45,275
45.5,294
45.55,315
45.6,331
45.65,367
45.7,424
45.75,427
45.8,504
45.85,506
45.9,599
45.95,625
46,665
46.05,652
46.1,660
46.15,575
46.2,544
46.25,529
46.3,526
46.35,488
46.4,448
46.45,367
46.5,354
46.55,326
46.6,288
46.65,297
46.7,306
46.75,298
46.8,290
46.85,309
46.9,329
46.95,298
47,341
47.05,375
47.1,416
47.15,441
47.2,456
47.25,532
47.3,540
47.35,559
47.4,538
47.45,565
47.5,481
47.55,416
47.6,363
47.65,307
47.7,282
47.75,220
47.8,241
47.85,204
47.9,165
47.95,175
48,154
48.05,183
48.1,144
48.15,162
48.2,162
48.25,157
48.3,150
48.35,137
48.4,158
48.45,128
48.5,132
48.55,121
48.6,154
48.65,154
48.7,128
48.75,133
48.8,123
48.85,126
48.9,127
48.95,165
49,152
49.05,133
49.1,140
49.15,145
49.2,140
49.25,119
49.3,131
49.35,132
49.4,121
49.45,128
49.5,105
49.55,134
49.6,119
49.65,110
49.7,116
49.75,122
49.8,111
49.85,118
49.9,129
49.95,118
50,125
50.05,130
50.1,145
50.15,131
50.2,126
50.25,124
50.3,126
50.35,110
50.4,111
50.45,108
50.5,113
50.55,124
50.6,115
50.65,112
50.7,107
50.75,122
50.8,93
50.85,94
50.9,101
50.95,100
51,114
51.05,101
51.1,105
51.15,84
51.2,91
51.25,125
51.3,101
51.35,104
51.4,93
51.45,110
51.5,100
51.55,100
51.6,92
51.65,102
51.7,109
51.75,103
51.8,92
51.85,77
51.9,88
51.95,92
52,80
52.05,111
52.1,76
52.15,97
52.2,101
52.25,91
52.3,98
52.35,97
52.4,94
52.45,103
52.5,122
52.55,103
52.6,86
52.65,94
52.7,87
52.75,98
52.8,95
52.85,88
52.9,94
52.95,81
53,88
53.05,96
53.1,113
53.15,89
53.2,108
53.25,75
53.3,86
53.35,93
53.4,92
53.45,104
53.5,69
53.55,96
53.6,76
53.65,79
53.7,86
53.75,96
53.8,101
53.85,100
53.9,76
53.95,90
54,102
54.05,94
54.1,82
54.15,96
54.2,88
54.25,85
54.3,95
54.35,84
54.4,77
54.45,111
54.5,94
54.55,96
54.6,88
54.65,108
54.7,95
54.75,89
54.8,81
54.85,90
54.9,105
54.95,96
55,106
55.05,105
55.1,90
55.15,101
55.2,114
55.25,96
55.3,109
55.35,97
55.4,126
55.45,123
55.5,131
55.55,124
55.6,140
55.65,126
55.7,150
55.75,135
55.8,164
55.85,170
55.9,167
55.95,207
56,186
56.05,213
56.1,230
56.15,192
56.2,269
56.25,257
56.3,244
56.35,260
56.4,283
56.45,281
56.5,269
56.55,312
56.6,247
56.65,239
56.7,210
56.75,211
56.8,157
56.85,165
56.9,154
56.95,137
57,120
57.05,133
57.1,121
57.15,122
57.2,110
57.25,116
57.3,100
57.35,101
57.4,103
57.45,98
57.5,121
57.55,103
57.6,112
57.65,114
57.7,103
57.75,85
57.8,88
57.85,99
57.9,104
57.95,102
58,102
58.05,104
58.1,88
58.15,103
58.2,105
58.25,99
58.3,100
58.35,95
58.4,115
58.45,109
58.5,114
58.55,113
58.6,93
58.65,111
58.7,115
58.75,114
58.8,118
58.85,125
58.9,131
58.95,123
59,125
59.05,129
59.1,181
59.15,179
59.2,204
59.25,197
59.3,233
59.35,233
59.4,241
59.45,259
59.5,258
59.55,292
59.6,248
59.65,229
59.7,227
59.75,224
59.8,181
59.85,193
59.9,163
59.95,137
60,144
60.05,132
60.1,112
60.15,115
60.2,131
60.25,101
60.3,132
60.35,115
60.4,113
60.45,88
60.5,117
60.55,110
60.6,108
60.65,99
60.7,101
60.75,126
60.8,102
60.85,124
60.9,106
60.95,107
61,101
61.05,86
61.1,105
61.15,91
61.2,106
61.25,110
61.3,95
61.35,97
61.4,98
61.45,87
61.5,93
61.55,100
61.6,118
61.65,113
61.7,103
61.75,94
61.8,115
61.85,101
61.9,88
61.95,94
62,84
62.05,104
62.1,110
62.15,109
62.2,104
62.25,113
62.3,116
62.35,113
62.4,98
62.45,99
62.5,106
62.55,110
62.6,124
62.65,142
62.7,146
62.75,122
62.8,105
62.85,110
62.9,140
62.95,144
63,129
63.05,151
63.1,129
63.15,142
63.2,141
63.25,139
63.3,169
63.35,148
63.4,154
63.45,139
63.5,138
63.55,166
63.6,166
63.65,173
63.7,154
63.75,142
63.8,135
63.85,141
63.9,154
63.95,120
64,113
64.05,105
64.1,130
64.15,121
64.2,123
64.25,106
64.3,105
64.35,98
64.4,131
64.45,100
64.5,95
64.55,95
64.6,100
64.65,84
64.7,105
64.75,98
64.8,84
64.85,92
64.9,102
64.95,94
65,103
65.05,105
65.1,94
65.15,102
65.2,91
65.25,95
65.3,103
65.35,94
65.4,94
65.45,98
65.5,93
65.55,94
65.6,107
65.65,86
65.7,98
65.75,105
65.8,98
65.85,97
65.9,117
65.95,95
66,88
66.05,100
66.1,93
66.15,80
66.2,95
66.25,105
66.3,98
66.35,98
66.4,102
66.45,94
66.5,112
66.55,98
66.6,104
66.65,92
66.7,89
66.75,117
66.8,110
66.85,89
66.9,107
66.95,94
67,84
67.05,76
67.1,91
67.15,81
67.2,93
67.25,101
67.3,108
67.35,102
67.4,98
67.45,87
67.5,95
67.55,128
67.6,88
67.65,112
67.7,107
67.75,97
67.8,117
67.85,123
67.9,110
67.95,115
68,110
68.05,104
68.1,123
68.15,116
68.2,113
68.25,112
68.3,120
68.35,103
68.4,112
68.45,98
68.5,102
68.55,98
68.6,95
68.65,118
68.7,103
68.75,101
68.8,81
68.85,90
68.9,94
68.95,102
69,106
69.05,108
69.1,85
69.15,106
69.2,97
69.25,119
69.3,85
69.35,115
69.4,91
69.45,85
69.5,108
69.55,93
69.6,87
69.65,106
69.7,126
69.75,90
69.8,114
69.85,111
69.9,101
69.95,116
70,111
70.05,112
70.1,117
70.15,99
70.2,97
70.25,115
70.3,117
70.35,105
70.4,126
70.45,138
70.5,119
70.55,134
70.6,128
70.65,138
70.7,138
70.75,126
70.8,144
70.85,155
70.9,129
70.95,138
71,143
71.05,159
71.1,159
71.15,160
71.2,131
71.25,146
71.3,133
71.35,136
71.4,144
71.45,144
71.5,130
71.55,126
71.6,134
71.65,148
71.7,138
71.75,118
71.8,117
71.85,137
71.9,155
71.95,170
72,153
72.05,147
72.1,160
72.15,155
72.2,137
72.25,146
72.3,133
72.35,143
72.4,132
72.45,103
72.5,133
72.55,116
72.6,116
72.65,108
72.7,109
72.75,98
72.8,129
72.85,91
72.9,117
72.95,114
73,109
73.05,98
73.1,96
73.15,100
73.2,95
73.25,106
73.3,94
73.35,100
73.4,102
73.45,93
73.5,106
73.55,103
73.6,112
73.65,99
73.7,113
73.75,95
73.8,101
73.85,102
73.9,98
73.95,100
74,117
74.05,117
74.1,109
74.15,108
74.2,120
74.25,119
74.3,114
74.35,130
74.4,111
74.45,132
74.5,146
74.55,125
74.6,156
74.65,128
74.7,137
74.75,127
74.8,133
74.85,160
74.9,124
74.95,131
75,148
75.05,141
75.1,129
75.15,131
75.2,129
75.25,138
75.3,125
75.35,97
75.4,106
75.45,112
75.5,95
75.55,100
75.6,109
75.65,93
75.7,97
75.75,111
75.8,70
75.85,101
75.9,85
75.95,92
76,77
76.05,88
76.1,98
76.15,70
76.2,93
76.25,88
76.3,76
76.35,79
76.4,79
76.45,93
76.5,71
76.55,69
76.6,84
76.65,77
76.7,88
76.75,87
76.8,78
76.85,82
76.9,83
76.95,86
77,86
77.05,84
77.1,63
77.15,72
77.2,75
77.25,80
77.3,88
77.35,81
77.4,79
77.45,80
77.5,86
77.55,79
77.6,90
77.65,64
77.7,88
77.75,71
77.8,90
77.85,79
77.9,89
77.95,88
78,82
78.05,90
78.1,97
78.15,93
78.2,92
78.25,76
78.3,98
78.35,91
78.4,81
78.45,97
78.5,94
78.55,89
78.6,100
78.65,94
78.7,105
78.75,80
78.8,86
78.85,111
78.9,116
78.95,111
79,106
79.05,113
79.1,116
79.15,118
79.2,121
79.25,111
79.3,107
79.35,119
79.4,111
79.45,126
79.5,98
79.55,112
79.6,107
79.65,97
79.7,108
79.75,101
79.8,102
79.85,95
79.9,114
79.95,105
80,86
