Raman_Shift,Intensity
cm^-^1,a.u.
850.383,90.6364
850.858,89.1818
851.332,93.1818
851.807,92.0909
852.281,92.6364
852.756,93.5454
853.23,90.8182
853.703,92.4545
854.179,92.8182
854.652,89.7273
855.128,94.0909
855.601,95.1818
856.076,90.8182
856.55,91.9091
857.023,93.5454
857.498,97.3636
857.971,92.2727
858.447,85.5455
858.92,95.3636
859.393,89.9091
859.868,90.4546
860.341,89
860.816,91.3636
861.289,89.5454
861.762,91.5454
862.237,94.8182
862.71,94.2727
863.183,91.5455
863.658,94.6364
864.131,93
864.604,94.8182
865.079,92.8182
865.552,90.2727
866.024,93.5454
866.499,95.7273
866.972,91.9091
867.445,95.3636
867.917,95
868.392,97.1818
868.865,91.1818
869.337,98.0909
869.812,99
870.285,98.6364
870.757,100.818
871.23,100.455
871.704,95.3636
872.177,101
872.649,97.1818
873.122,98.8182
873.594,99.3636
874.068,97.7273
874.541,96.6364
875.013,100.091
875.485,97
875.96,96.0909
876.432,93.7273
876.904,98.6364
877.376,91.5455
877.849,93.9091
878.321,91.3636
878.795,86.2727
879.267,88.2727
879.739,84.4545
880.211,84.0909
880.683,87.5454
881.155,82.6364
881.629,85
882.101,87.1818
882.573,79.5454
883.045,85.3636
883.517,81.9091
883.989,82.2727
884.461,82.4545
884.933,83.3636
885.404,80.0909
885.876,83
886.35,80.6364
886.822,77.9091
887.293,84.4545
887.765,79.5454
888.237,80.4545
888.708,82.4545
889.18,79.1818
889.651,79.3636
890.123,81.3636
890.594,83.3636
891.066,79
891.537,79.9091
892.009,82.4546
892.48,75
892.952,75.5455
893.423,80.6364
893.894,79.9091
894.366,77.5454
894.837,77
895.308,80.8182
895.78,77.9091
896.251,80.6364
896.722,79.3636
897.193,79.3636
897.664,78.4546
898.135,81.1818
898.607,80.4546
899.078,82.2727
899.549,78.2727
900.02,80.2727
900.489,76.6364
900.96,80.4545
901.431,79.5455
901.902,74.2727
902.373,80.8182
902.843,78.0909
903.314,76.6364
903.785,78.4545
904.256,77.9091
904.725,81.5455
905.195,81.7273
905.666,80.4545
906.137,81
906.608,79.3636
907.078,79.9091
907.549,81.5455
908.018,80.4545
908.488,77.5454
908.959,80.2727
909.429,77.9091
909.9,81.1818
910.368,76.4545
910.839,80.2727
911.309,82.6364
911.78,81
912.25,75
912.718,78.8182
913.189,76.6364
913.659,82.2727
914.129,82.2727
914.598,80.4545
915.068,74.6364
915.538,77.9091
916.008,82.0909
916.477,77.7273
916.947,81.1818
917.417,79.1818
917.887,79.3636
918.355,76.6364
918.825,78.4545
919.295,78.8182
919.763,77
920.233,77.5454
920.703,81.5454
921.171,76.0909
921.641,76.8182
922.111,78.8182
922.579,74.4545
923.048,81.3636
923.518,77
923.986,75.5455
924.456,74.8182
924.925,75.9091
925.393,78.0909
925.863,79.7273
926.333,76.6364
926.8,77.9091
927.27,78.2727
927.737,79.7273
928.207,76.6364
928.676,72.6364
929.144,71.5455
929.613,80.2727
930.081,71.3636
930.55,75.3636
931.018,79.3636
931.487,76.2727
931.957,76.6364
932.424,73.1818
932.893,74.6364
933.361,75.1818
933.83,73
934.297,75.7273
934.766,75.7273
935.234,75.7273
935.703,72.4546
936.17,72.8182
936.639,73.5455
937.106,79.5455
937.575,73.1818
938.042,75.9091
938.511,71
938.978,69.5455
939.447,75.1818
939.914,73.1818
940.383,75.5454
940.85,71.7273
941.317,71
941.786,74.4545
942.253,69.5454
942.721,68.2727
943.188,70.6364
943.657,72.2727
944.124,73.3636
944.591,71.3636
945.059,71.9091
945.526,69.9091
945.995,72.0909
946.461,72.4545
946.928,71.7273
947.396,70.0909
947.863,69.3636
948.329,70.2727
948.798,68.8182
949.264,68.4546
949.733,69.5455
950.199,70.4545
950.666,69.9091
951.134,68.0909
951.6,69.7273
952.067,67.3636
952.533,68.8182
953.001,69.3636
953.468,73.1818
953.934,73.9091
954.402,69.3636
954.868,68.4545
955.334,68.0909
955.802,67.7273
956.269,69
956.735,70.4546
957.201,70.0909
957.669,70.0909
958.135,74.6364
958.601,71.1818
959.067,65.1818
959.535,68.6364
960.001,64.4545
960.467,68.4545
960.932,70.4545
961.398,64.0909
961.866,71
962.332,67.7273
962.798,69
963.263,67.1818
963.729,67.7273
964.197,65.5455
964.663,65.5455
965.128,67.9091
965.594,71.1818
966.059,71
966.525,69.3636
966.991,63.7273
967.458,63.5455
967.924,66.6364
968.389,67.9091
968.855,70.2727
969.32,65
969.785,70.2727
970.251,65.3636
970.716,66.8182
971.182,64.4545
971.649,66.6364
972.114,66.8182
972.579,66.4545
973.045,63.7273
973.51,66.6364
973.975,69.7273
974.44,68.0909
974.905,69.5455
975.371,67.5455
975.836,66.2727
976.301,64.4546
976.766,65.9091
977.231,67.3636
977.696,63.5455
978.161,68.8182
978.626,64.6364
979.091,67.7273
979.556,69.5455
980.021,69
980.485,66.0909
980.95,65
981.415,68.0909
981.88,65.7273
982.345,68.0909
982.809,71.9091
983.274,65.5454
983.739,69
984.203,72.0909
984.668,68.0909
985.133,69.7273
985.597,69.3636
986.06,68.6364
986.525,65.1818
986.989,71
987.454,71.7273
987.918,66.2727
988.383,68.0909
988.847,67.9091
989.311,67
989.776,69.5455
990.238,69
990.703,66.8182
991.167,71.7273
991.631,70.4545
992.095,71.5455
992.56,65.3636
993.024,70.6364
993.486,69.3636
993.95,69.3636
994.414,72.0909
994.878,73.1818
995.343,68.2727
995.805,68.6364
996.269,70.4545
996.733,70.4545
997.197,71.9091
997.661,68.4545
998.123,71.9091
998.587,68.4545
999.051,74.0909
999.514,74.2727
999.976,68.0909
1000.44,70.0909
1000.9,69.7273
1001.37,74.4546
1001.83,74.6364
1002.29,73.5455
1002.76,75.5455
1003.22,78.0909
1003.68,76.4545
1004.15,77.9091
1004.61,75.5455
1005.07,77.9091
1005.53,75.1818
1006,75.9091
1006.46,76.8182
1006.92,82.2727
1007.39,77.5454
1007.85,75.9091
1008.31,80.4545
1008.77,81.5455
1009.24,81.5454
1009.7,78.0909
1010.16,82.2727
1010.62,79
1011.09,84.8182
1011.55,81.3636
1012.01,83.9091
1012.47,80.0909
1012.94,87.9091
1013.4,83.3636
1013.86,86.6364
1014.32,84.2727
1014.79,87.9091
1015.25,84.0909
1015.71,89.9091
1016.17,87.5454
1016.63,88.8182
1017.1,92.8182
1017.56,91.5455
1018.02,87.3636
1018.48,94.8182
1018.94,87.9091
1019.41,91
1019.87,88.6364
1020.33,94.0909
1020.79,94.2727
1021.25,95.3636
1021.72,91.3636
1022.18,94.4546
1022.64,92.4545
1023.1,89.7273
1023.56,92.6364
1024.02,93.5454
1024.49,96.2727
1024.95,92.2727
1025.41,96.6364
1025.87,93.9091
1026.33,95.9091
1026.79,98.0909
1027.25,97
1027.71,97
1028.18,92.4545
1028.64,105
1029.1,98.6364
1029.56,99.1818
1030.02,101.545
1030.48,101.909
1030.94,104.273
1031.4,103.545
1031.86,104.273
1032.33,108.273
1032.79,108.818
1033.25,108.455
1033.71,103
1034.17,109.545
1034.63,109.909
1035.09,113.727
1035.55,109.182
1036.01,110.273
1036.47,113.909
1036.93,115.182
1037.39,113.727
1037.85,106.636
1038.31,112.273
1038.77,109.182
1039.23,108.818
1039.7,108.455
1040.16,110.455
1040.62,107.545
1041.08,106.636
1041.54,107.182
1042,100.818
1042.46,105
1042.92,104.273
1043.38,103.545
1043.84,107.909
1044.3,101.545
1044.76,104.818
1045.22,99
1045.68,104.273
1046.14,105.182
1046.6,106.273
1047.06,103
1047.52,102.636
1047.98,99.1818
1048.44,103
1048.9,104.273
1049.36,111.182
1049.81,110.455
1050.27,111.727
1050.73,115.364
1051.19,107.364
1051.65,115.727
1052.11,114.818
1052.57,116.818
1053.03,124.091
1053.49,128.455
1053.95,131
1054.41,137.545
1054.87,143.364
1055.33,147.182
1055.79,163.545
1056.24,164.818
1056.7,174.636
1057.16,180.273
1057.62,192.455
1058.08,207.909
1058.54,228.091
1059,237.727
1059.46,244.818
1059.92,258.455
1060.38,272.455
1060.84,281.364
1061.29,284.636
1061.75,295.909
1062.21,295.545
1062.67,304.818
1063.13,310.091
1063.59,311
1064.05,330.818
1064.5,335.182
1064.96,332.455
1065.42,350.636
1065.88,357.545
1066.34,374.818
1066.8,393.545
1067.25,409.545
1067.71,423.909
1068.17,445.909
1068.63,463.909
1069.09,486.636
1069.55,507.364
1070,530.273
1070.46,560.455
1070.92,588.273
1071.38,608.273
1071.83,628.091
1072.29,663.545
1072.75,699.182
1073.21,729.545
1073.67,761.727
1074.12,795.182
1074.58,816.273
1075.04,858.091
1075.5,899.182
1075.96,920.818
1076.41,941
1076.87,993
1077.33,1029.73
1077.79,1054.45
1078.24,1101.73
1078.7,1125.36
1079.16,1165.91
1079.61,1182.64
1080.07,1220.27
1080.53,1241.18
1080.99,1260.45
1081.44,1299.91
1081.9,1331.73
1082.36,1323.55
1082.81,1326.27
1083.27,1377.91
1083.73,1392.82
1084.19,1416.82
1084.64,1416.82
1085.1,1445.36
1085.56,1439.91
1086.01,1446.27
1086.47,1452.45
1086.93,1443.73
1087.38,1431.91
1087.84,1448.82
1088.3,1402.27
1088.75,1415
1089.21,1389
1089.67,1353.18
1090.12,1317.55
1090.58,1291.73
1091.04,1226.64
1091.49,1210.82
1091.95,1147.18
1092.41,1099.18
1092.86,1058.09
1093.32,983
1093.78,935
1094.23,866.091
1094.69,806.455
1095.14,759.727
1095.6,688.818
1096.06,636.091
1096.51,575.182
1096.97,530.636
1097.43,487.727
1097.88,439.727
1098.34,400.091
1098.79,350.455
1099.25,321.545
1099.7,294.636
1100.16,262.455
1100.61,241.364
1101.07,211.182
1101.53,201.182
1101.98,178.273
1102.44,167.909
1102.89,148.091
1103.35,142.636
1103.81,129.727
1104.26,122.273
1104.72,110.818
1105.17,103.545
1105.63,102.818
1106.08,92.8182
1106.54,91.3636
1106.99,86.0909
1107.45,88.4545
1107.9,85.1818
1108.36,79.3636
1108.81,74.2727
1109.27,73.7273
1109.72,73.7273
1110.18,70.8182
1110.63,73
1111.09,71.3636
1111.54,71.5454
1112,68.4545
1112.45,68.2727
1112.91,65.5454
1113.36,65
1113.82,67.1818
1114.27,67.7273
1114.73,63.9091
1115.18,64.4546
1115.64,64.6364
1116.09,63.7273
1116.54,61.5455
1117,62.4545
1117.45,62.4545
1117.91,65.9091
1118.36,62.0909
1118.82,65
1119.27,61
1119.73,63.9091
1120.18,59.7273
1120.64,59
1121.09,62.8182
1121.54,61.5455
1122,59.5455
1122.45,59.9091
1122.91,59.3636
1123.36,61.1818
1123.81,60.2727
1124.27,56.4545
1124.72,57.1818
1125.18,60.4545
1125.63,55.3636
1126.08,58.6364
1126.54,56.0909
1126.99,59.1818
1127.44,57.7273
1127.9,60.4545
1128.35,56.2727
1128.8,59
1129.26,56.2727
1129.71,55.5455
1130.17,55.3636
1130.62,54.4545
1131.07,57.7273
1131.53,55.3636
1131.98,57
1132.43,52.6364
1132.89,56.0909
1133.34,55.5455
1133.79,59.3636
1134.25,55.7273
1134.7,55.7273
1135.15,56.6364
1135.61,57.5455
1136.06,56.8182
1136.51,54.0909
1136.96,54.0909
1137.42,53
1137.87,53.5455
1138.32,58.6364
1138.78,53.9091
1139.23,55.5455
1139.68,51.1818
1140.13,51
1140.59,52.6364
1141.04,54.0909
1141.49,49.9091
1141.95,54.6364
1142.4,55.1818
1142.85,51.9091
1143.3,51.9091
1143.76,49.7273
1144.21,52.4545
1144.66,53.7273
1145.11,49
1145.57,52.4545
1146.02,48.8182
1146.47,53.3636
1146.92,49.7273
1147.38,52.4545
1147.83,51.9091
1148.28,53.7273
1148.73,52.0909
1149.18,51.7273
1149.64,48.8182
1150.09,51
1150.54,51.9091
1150.99,49.7273
1151.44,53
1151.89,48.0909
1152.35,47.3636
1152.8,53.3636
1153.25,51.5455
1153.7,53.3636
1154.16,51.7273
1154.61,47.9091
1155.06,48.8182
1155.51,53
1155.96,51.9091
1156.41,52.6364
1156.86,50.6364
1157.32,47.9091
1157.77,52.0909
1158.22,51.1818
1158.67,46.6364
1159.12,50.4545
1159.57,49
1160.02,49
1160.47,53.5455
1160.93,52.8182
1161.38,51.1818
1161.83,52.6364
1162.28,50.4545
1162.73,50.2727
1163.18,50.2727
1163.63,49.5455
1164.08,48.4545
1164.53,49.7273
1164.99,49
1165.44,47.3636
1165.89,50.8182
1166.34,51
1166.79,50.2727
1167.24,50.6364
1167.69,49.3636
1168.14,52.0909
1168.59,43.7273
1169.04,48.6364
1169.49,49.3636
1169.94,48.8182
1170.39,47.9091
1170.84,44.4545
1171.29,46.4545
1171.74,49.9091
1172.2,48.6364
1172.64,47.7273
1173.1,49.3636
1173.54,47.9091
1174,52.4545
1174.45,49
1174.9,49.5455
1175.35,49.3636
1175.8,53.7273
1176.25,48.2727
1176.7,46.8182
1177.15,48.6364
1177.6,49.7273
1178.05,48.8182
1178.5,46.6364
1178.95,49.9091
1179.39,46.2727
1179.85,46.8182
1180.29,46.4545
1180.75,47.1818
1181.19,49.7273
1181.64,46.8182
1182.09,45.3636
1182.54,49.9091
1182.99,42.4545
1183.44,48.8182
1183.89,48.6364
1184.34,48.4545
1184.79,48.4545
1185.24,44.8182
1185.69,46.4545
1186.14,42.0909
1186.59,46.8182
1187.04,49.5455
1187.49,48.2727
1187.94,44.0909
1188.38,49.1818
1188.83,48.2727
1189.28,47.5455
1189.73,47.3636
1190.18,44.6364
1190.63,47.5455
1191.08,47.3636
1191.53,49.9091
1191.98,50.0909
1192.42,47.1818
1192.87,49
1193.32,44.4545
1193.77,52.4545
1194.22,45.5455
1194.67,46.2727
1195.12,47.7273
1195.57,46.0909
1196.02,44.8182
1196.46,45.5455
1196.91,47.5455
1197.36,44.8182
1197.81,48.4545
1198.26,50.2727
1198.7,45.5455
1199.15,48.8182
1199.6,44.2727
1200.05,43.9091
1200.5,46.4545
1200.95,45
1201.4,42.4545
1201.84,45
1202.29,47.1818
1202.74,47.1818
1203.19,43.1818
1203.63,49.3636
1204.08,46.2727
1204.53,45.7273
1204.98,48.8182
1205.43,43.5455
1205.87,45.5455
1206.32,47.7273
1206.77,45.5455
1207.22,46.0909
1207.66,46.2727
1208.11,48.6364
1208.56,48.0909
1209.01,47
1209.45,42.8182
1209.9,48.6364
1210.35,48.4545
1210.8,45.1818
1211.25,44.0909
1211.69,47.1818
1212.14,42.6364
1212.59,47.5455
1213.03,49.5455
1213.48,45.1818
1213.93,47.1818
1214.38,44.2727
1214.82,43.7273
1215.27,41.9091
1215.72,50.8182
1216.16,45.1818
1216.61,47.7273
1217.06,43.1818
1217.5,47.3636
1217.95,45.7273
1218.4,46.2727
1218.84,42.8182
1219.29,44.2727
1219.74,43.7273
1220.19,45.7273
1220.63,48.8182
1221.08,49
1221.53,43.7273
1221.97,45.1818
1222.42,45.7273
1222.86,43.9091
1223.31,47.3636
1223.76,48.0909
1224.2,43.9091
1224.65,44.2727
1225.1,47
1225.54,46.2727
1225.99,46.0909
1226.44,46.2727
1226.88,45
1227.33,46.2727
1227.77,43.1818
1228.22,47.3636
1228.67,43
1229.11,43.9091
1229.56,43.9091
1230,46.8182
1230.45,43.5455
1230.9,44.8182
1231.34,47.5455
1231.79,47
1232.23,43.9091
1232.68,48.6364
1233.12,46.2727
1233.57,43.7273
1234.02,49.7273
1234.46,47.5455
1234.91,49.9091
1235.35,47.3636
1235.8,47.3636
1236.24,51.1818
1236.69,47.7273
1237.13,46.4545
1237.58,45.1818
1238.02,45.3636
1238.47,47.1818
1238.92,46.0909
1239.36,45.1818
1239.81,47
1240.25,50.0909
1240.7,48.6364
1241.14,48.4545
1241.59,50.2727
1242.03,47.1818
1242.48,49.5455
1242.92,47
1243.37,48.0909
1243.81,48.0909
1244.26,49.3636
1244.7,48.6364
1245.15,50.0909
1245.59,47
1246.04,49.7273
1246.48,49.1818
1246.92,46.4545
1247.37,47.7273
1247.82,51.1818
1248.26,52.0909
1248.7,49.9091
1249.15,53
1249.59,48.8182
