raman_shift, int
cm^-1, a.u.
850.38,79.909
850.86,79.546
851.33,79.545
851.81,81.364
852.28,82.455
852.76,83.909
853.23,78.455
853.7,82.091
854.18,82.636
854.65,81.182
855.13,80.818
855.6,84.636
856.08,80.818
856.55,86.454
857.02,82.091
857.5,83.182
857.97,81.546
858.45,81
858.92,82.818
859.39,82.818
859.87,78.454
860.34,79.909
860.82,82.455
861.29,81.727
861.76,82.091
862.24,85.182
862.71,85.364
863.18,77.909
863.66,81
864.13,85
864.6,84.273
865.08,81.182
865.55,82.455
866.02,84.636
866.5,81.546
866.97,81.364
867.45,81.364
867.92,81
868.39,81
868.87,81.182
869.34,81.727
869.81,81
870.28,85.909
870.76,83.546
871.23,80.454
871.7,81.727
872.18,79.182
872.65,82.091
873.12,81.727
873.59,80.273
874.07,83.182
874.54,79.364
875.01,81
875.49,77.364
875.96,86.454
876.43,83
876.9,77.727
877.38,77.909
877.85,79.182
878.32,77.364
878.79,70.273
879.27,75.909
879.74,75.727
880.21,77.182
880.68,74.091
881.15,74.273
881.63,76.091
882.1,73.364
882.57,75.182
883.04,76.091
883.52,75.546
883.99,71
884.46,73.545
884.93,71.182
885.4,71.727
885.88,74.636
886.35,71.364
886.82,73
887.29,76.636
887.76,71
888.24,74.818
888.71,75.909
889.18,71.364
889.65,70.636
890.12,75.182
890.59,74.454
891.07,74.091
891.54,75
892.01,73
892.48,74.454
892.95,71
893.42,70.636
893.89,73.727
894.37,72.636
894.84,70.273
895.31,74.091
895.78,69.909
896.25,68.636
896.72,71.364
897.19,73.182
897.66,73
898.13,73.364
898.61,77.909
899.08,68.818
899.55,69.727
900.02,73.727
900.49,71.727
900.96,71.909
901.43,72.091
901.9,72.091
902.37,73
902.84,70.273
903.31,73.182
903.78,68.454
904.26,73.364
904.73,77.182
905.2,71.727
905.67,69.727
906.14,73.182
906.61,72.636
907.08,71.546
907.55,67.727
908.02,71.364
908.49,75.909
908.96,69.909
909.43,71.727
909.9,71.546
910.37,71.364
910.84,77.546
911.31,70.091
911.78,74.091
912.25,71.909
912.72,72.818
913.19,71.182
913.66,73.727
914.13,70.091
914.6,73.182
915.07,74.455
915.54,73.546
916.01,73.182
916.48,73
916.95,73
917.42,70.091
917.89,68.818
918.36,75.182
918.83,73.182
919.29,71.364
919.76,69.546
920.23,72.273
920.7,71.546
921.17,72.818
921.64,69.909
922.11,72.273
922.58,71.545
923.05,68.273
923.52,71.909
923.99,69.727
924.46,70.091
924.92,69.727
925.39,69.727
925.86,71.546
926.33,72.818
926.8,70.091
927.27,71.727
927.74,72.454
928.21,68.273
928.68,69.364
929.14,68.636
929.61,70.454
930.08,67.546
930.55,70.091
931.02,67.909
931.49,69.909
931.96,67.364
932.42,70.636
932.89,69.909
933.36,65.727
933.83,69.364
934.3,68.636
934.77,68.454
935.23,66.091
935.7,68.454
936.17,67.364
936.64,64.636
937.11,69
937.58,67
938.04,69
938.51,64.273
938.98,67.727
939.45,68.091
939.91,68.091
940.38,62.818
940.85,71
941.32,66.273
941.79,67.364
942.25,66.091
942.72,68.273
943.19,61.727
943.66,63.545
944.12,65.182
944.59,65.727
945.06,68.091
945.53,66.273
946,61.545
946.46,65.364
946.93,61.182
947.4,63.727
947.86,62.455
948.33,60.091
948.8,64.636
949.26,64.818
949.73,59.182
950.2,69.909
950.67,65.182
951.13,63.545
951.6,58.818
952.07,64.636
952.53,65.182
953,65.909
953.47,62.818
953.93,64.273
954.4,65
954.87,63.182
955.33,63.364
955.8,61.909
956.27,64.636
956.74,65.546
957.2,60.455
957.67,65.182
958.13,64.636
958.6,61
959.07,64.273
959.53,64.454
960,61.364
960.47,64.273
960.93,58.636
961.4,63.545
961.87,62.636
962.33,59.364
962.8,65
963.26,60.636
963.73,59.727
964.2,61.909
964.66,59.182
965.13,60.091
965.59,63.545
966.06,61
966.52,59
966.99,56.636
967.46,62.273
967.92,63.364
968.39,61
968.86,58.636
969.32,60.818
969.78,61.364
970.25,60.091
970.72,59.182
971.18,62.273
971.65,56.273
972.11,56.636
972.58,60.273
973.04,60.636
973.51,61
973.98,58.091
974.44,60.273
974.9,63
975.37,54.636
975.84,61.182
976.3,60.273
976.77,57
977.23,56.455
977.7,59.909
978.16,58.273
978.63,57.545
979.09,61.909
979.56,60.273
980.02,61.182
980.49,60.455
980.95,59.727
981.41,59.909
981.88,56.636
982.35,61.727
982.81,61.545
983.27,57.909
983.74,55.545
984.2,61.182
984.67,57
985.13,60.273
985.6,55.364
986.06,61.364
986.52,61.909
986.99,59
987.45,60.636
987.92,61
988.38,59.909
988.85,60.455
989.31,57.545
989.78,56.091
990.24,60.818
990.7,60.455
991.17,54.636
991.63,58.091
992.1,55.545
992.56,59.364
993.02,57.727
993.49,56.091
993.95,56.455
994.41,56.818
994.88,51.545
995.34,60.455
995.8,57.545
996.27,52.091
996.73,53.545
997.2,58.818
997.66,57.727
998.12,57
998.59,60.091
999.05,55
999.51,56.273
999.98,54.818
1000.4,56.455
1000.9,56.818
1001.4,59.727
1001.8,53.545
1002.3,54.636
1002.8,57.909
1003.2,58.091
1003.7,59.727
1004.1,59.545
1004.6,54.636
1005.1,56.091
1005.5,57
1006,53.182
1006.5,55.182
1006.9,58.273
1007.4,58.636
1007.9,58.091
1008.3,60.273
1008.8,62.273
1009.2,59.364
1009.7,56.455
1010.2,54.455
1010.6,57.545
1011.1,58.636
1011.5,57.182
1012,58.091
1012.5,58.455
1012.9,57.182
1013.4,59.727
1013.9,55.364
1014.3,54.455
1014.8,56.818
1015.2,57.364
1015.7,59.364
1016.2,52.636
1016.6,57.364
1017.1,57.182
1017.6,56.818
1018,55.727
1018.5,59.364
1018.9,58.636
1019.4,58.273
1019.9,59.545
1020.3,58.091
1020.8,64.273
1021.2,59.182
1021.7,59
1022.2,55.182
1022.6,62.455
1023.1,57.364
1023.6,57.182
1024,62.273
1024.5,61.182
1025,66.636
1025.4,58.273
1025.9,63.545
1026.3,65.909
1026.8,61.545
1027.2,66.091
1027.7,60.636
1028.2,62.455
1028.6,65.909
1029.1,65.909
1029.6,59.909
1030,67.182
1030.5,67
1030.9,67.546
1031.4,69
1031.9,68.454
1032.3,70.273
1032.8,73.546
1033.2,68.273
1033.7,66.818
1034.2,68.636
1034.6,70.636
1035.1,66.273
1035.5,73.364
1036,73
1036.5,73
1036.9,76.091
1037.4,70.273
1037.8,72.455
1038.3,69.364
1038.8,72.273
1039.2,69.364
1039.7,68.636
1040.2,69.364
1040.6,72.636
1041.1,71.727
1041.5,73.727
1042,70.636
1042.5,73
1042.9,75
1043.4,70.636
1043.8,71.546
1044.3,73.364
1044.8,71.909
1045.2,72.273
1045.7,71.364
1046.1,72.636
1046.6,75.182
1047.1,74.091
1047.5,73
1048,69.909
1048.4,72.454
1048.9,68.636
1049.4,75.182
1049.8,71.182
1050.3,75.182
1050.7,74.636
1051.2,75
1051.7,78.636
1052.1,80.091
1052.6,86.636
1053,82.818
1053.5,87.182
1054,88.818
1054.4,95.182
1054.9,105
1055.3,101.91
1055.8,104.82
1056.2,115.91
1056.7,117
1057.2,122.82
1057.6,129.91
1058.1,137.18
1058.5,149.54
1059,148.64
1059.5,160.09
1059.9,164.82
1060.4,178.82
1060.8,179.54
1061.3,188.09
1061.8,193.91
1062.2,206.82
1062.7,202.82
1063.1,213
1063.6,219.36
1064,237.18
1064.5,240.46
1065,247.18
1065.4,256.64
1065.9,270.09
1066.3,276.45
1066.8,295.55
1067.2,294.45
1067.7,305.73
1068.2,320.82
1068.6,323
1069.1,336.27
1069.5,333.91
1070,347.55
1070.5,357.91
1070.9,371.91
1071.4,385.36
1071.8,373.73
1072.3,389.36
1072.8,396.82
1073.2,404.82
1073.7,403.55
1074.1,409.73
1074.6,418.27
1075,432.09
1075.5,439.91
1076,439.18
1076.4,438.27
1076.9,448.82
1077.3,442.45
1077.8,453
1078.2,442.82
1078.7,462.09
1079.2,459
1079.6,452.64
1080.1,444.82
1080.5,449.55
1081,455
1081.4,457.36
1081.9,448.82
1082.4,432.64
1082.8,435
1083.3,436.64
1083.7,436.09
1084.2,437.18
1084.6,430.27
1085.1,421.36
1085.6,410.45
1086,407.18
1086.5,391.73
1086.9,380.45
1087.4,372.45
1087.8,370.45
1088.3,347
1088.8,341.36
1089.2,323.36
1089.7,309.55
1090.1,294.45
1090.6,279.55
1091,261.18
1091.5,249.36
1092,241.36
1092.4,214.27
1092.9,209
1093.3,192.82
1093.8,177.54
1094.2,170.46
1094.7,155.36
1095.1,143.36
1095.6,134.27
1096.1,129.36
1096.5,116.82
1097,113.18
1097.4,105
1097.9,97.545
1098.3,87
1098.8,84.636
1099.2,80.818
1099.7,77.727
1100.2,71
1100.6,72.455
1101.1,72.818
1101.5,69.727
1102,68.273
1102.4,61.727
1102.9,60.091
1103.3,60.455
1103.8,60.091
1104.3,59.727
1104.7,56.091
1105.2,57.364
1105.6,59
1106.1,56.818
1106.5,55.182
1107,55
1107.5,53.182
1107.9,54.091
1108.4,54.091
1108.8,54.273
1109.3,54.818
1109.7,49.909
1110.2,53.909
1110.6,53.545
1111.1,51.909
1111.5,52.455
1112,49.909
1112.5,50.273
1112.9,48.818
1113.4,51.364
1113.8,46.636
1114.3,52.636
1114.7,52.273
1115.2,51.364
1115.6,50.273
1116.1,53
1116.5,52.636
1117,53.727
1117.5,49.727
1117.9,48.636
1118.4,53.364
1118.8,52.273
1119.3,51.545
1119.7,48.273
1120.2,50.273
1120.6,51.182
1121.1,49.909
1121.5,47.909
1122,46.273
1122.5,50.636
1122.9,51.182
1123.4,46.818
1123.8,51.182
1124.3,46.818
1124.7,52.455
1125.2,52.636
1125.6,47.909
1126.1,50.818
1126.5,47.545
1127,46.636
1127.4,49
1127.9,49.909
1128.3,46.091
1128.8,45.727
1129.3,45.545
1129.7,50.455
1130.2,47.727
1130.6,51.364
1131.1,48.818
1131.5,49
1132,46.636
1132.4,48.636
1132.9,48.273
1133.3,46.273
1133.8,50.636
1134.2,46.636
1134.7,45
1135.2,46.273
1135.6,44.455
1136.1,46.818
1136.5,46.455
1137,47.909
1137.4,46.636
1137.9,44.636
1138.3,48.636
1138.8,47.364
1139.2,43.909
1139.7,45.545
1140.1,47.182
1140.6,47.364
1141,43.727
1141.5,49.182
1142,44.455
1142.4,45.909
1142.8,48.091
1143.3,41.182
1143.8,48.091
1144.2,49.364
1144.7,50.455
1145.1,46.273
1145.6,47.909
1146,46.455
1146.5,43.727
1146.9,43.727
1147.4,46.273
1147.8,44.273
1148.3,45.364
1148.7,45
1149.2,45.364
1149.6,45
1150.1,45.909
1150.5,48.636
1151,45.727
1151.4,49
1151.9,44.455
1152.3,41.909
1152.8,44.636
1153.2,47
1153.7,45.182
1154.2,45.182
1154.6,43.364
1155.1,48.273
1155.5,44.455
1156,45.545
1156.4,42.636
1156.9,45.182
1157.3,44.091
1157.8,44.818
1158.2,45
1158.7,44.273
1159.1,41.182
1159.6,45.364
1160,44.091
1160.5,42.636
1160.9,43.182
1161.4,45
1161.8,44.455
1162.3,43.545
1162.7,42.636
1163.2,39.909
1163.6,40.818
1164.1,42.636
1164.5,41.727
1165,46.091
1165.4,44.091
1165.9,43.727
1166.3,44.455
1166.8,44.818
1167.2,41.909
1167.7,43
1168.1,43.909
1168.6,44.818
1169,41.727
1169.5,43.364
1169.9,45.909
1170.4,46.091
1170.8,44.818
1171.3,43.909
1171.7,43.909
1172.2,41.364
1172.6,47.545
1173.1,44.273
1173.5,45
1174,41.727
1174.5,42.818
1174.9,43.909
1175.3,43.909
1175.8,47.727
1176.2,45.727
1176.7,45.364
1177.2,42.455
1177.6,42.455
1178,40.273
1178.5,43
1179,43.182
1179.4,43.727
1179.8,40.091
1180.3,41.364
1180.8,42.818
1181.2,41
1181.6,41.364
1182.1,42.818
1182.5,45.727
1183,45.727
1183.4,40.273
1183.9,40.273
1184.3,44.455
1184.8,40.091
1185.2,40.091
1185.7,45.364
1186.1,43.727
1186.6,42.818
1187,41.364
1187.5,40.273
1187.9,41.727
1188.4,42.455
1188.8,44.455
1189.3,43.545
1189.7,43
1190.2,43.909
1190.6,38.273
1191.1,39.727
1191.5,40.091
1192,40.455
1192.4,43.545
1192.9,41.909
1193.3,39.909
1193.8,43
1194.2,40.273
1194.7,42.636
1195.1,46.818
1195.6,40.636
1196,39.909
1196.5,38.273
1196.9,40.818
1197.4,42.091
1197.8,38.636
1198.3,45.182
1198.7,42.091
1199.2,39.727
1199.6,37.182
1200,41.182
1200.5,41.182
1201,43.909
1201.4,40.455
1201.8,41.545
1202.3,43
1202.7,39
1203.2,42.455
1203.6,43.909
1204.1,40.091
1204.5,40.818
1205,38.455
1205.4,39.727
1205.9,45.909
1206.3,40.455
1206.8,40.636
1207.2,39.545
1207.7,41.364
1208.1,38.273
1208.6,42.818
1209,37.364
1209.5,39.364
1209.9,38.818
1210.3,42.636
1210.8,42.273
1211.2,43.727
1211.7,40.636
1212.1,42.455
1212.6,40.636
1213,39.364
1213.5,38.818
1213.9,43.727
1214.4,39.182
1214.8,44.818
1215.3,41.182
1215.7,43
1216.2,40.818
1216.6,42.091
1217.1,43.727
1217.5,41
1218,41
1218.4,39
1218.8,42.091
1219.3,41.909
1219.7,39.364
1220.2,39.182
1220.6,40.818
1221.1,43
1221.5,40.273
1222,40.273
1222.4,41
1222.9,38.091
1223.3,41.182
1223.8,38.818
1224.2,38.636
1224.7,36.636
1225.1,38.273
1225.5,40.455
1226,40.273
1226.4,40.455
1226.9,40.273
1227.3,40.273
1227.8,38.091
1228.2,36.818
1228.7,39.182
1229.1,42.636
1229.6,40.636
1230,39
1230.5,40.636
1230.9,38.636
1231.3,40.636
1231.8,40.455
1232.2,38.818
1232.7,40.091
1233.1,42.636
1233.6,41.909
1234,43.727
1234.5,42.818
1234.9,40.636
1235.3,44.636
1235.8,39.364
1236.2,41.909
1236.7,35.727
1237.1,41.182
1237.6,43
1238,41.545
1238.5,39.182
1238.9,42.636
1239.4,42.273
1239.8,41.909
1240.2,45.727
1240.7,38.455
1241.1,42.636
1241.6,41
1242,38.818
1242.5,39.909
1242.9,43.182
1243.4,41.909
1243.8,42.273
1244.3,42.091
1244.7,42.636
1245.2,37.364
1245.6,42.818
1246,41.545
1246.5,41.364
1246.9,42.273
1247.4,42.455
1247.8,46.273
1248.3,42.091
1248.7,42.818
1249.2,43
1249.6,47
